Flota,Ano,CONCEPTO,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SET,OCT,NOV,DIC,PROMEDIO
Artesanal,2009, C. TOT OTROS   (7),0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2009, D. TORTUGA     (8),0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2009, GRAN TOTAL (õ A+B+C+D),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, PRIMERA GDE.,0,0,1952,2000,1414,1400,0,1800,1641,1862,1889,1995,1773
Industrial,2009, PRIMERA PEQ.,1434,1463,1512,1459,1241,1352,1298,1479,1419,1588,1509,1614,1447
Industrial,2009, CLASIFICADO,981,1016,1169,1067,1050,1003,1023,951,985,951,973,915,1007
Industrial,2009, CHATARRA,467,474,491,457,411,405,434,398,457,472,474,379,443
Industrial,2009, AGRIA COLA,0,700,0,700,0,0,0,0,800,883,853,755,782
Industrial,2009, CABRILLA,1876,1889,1950,1865,1774,1439,1594,1700,1744,1769,2078,1970,1804
Industrial,2009, PARGO,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, PARGO SEDA,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, DORADO,0,0,0,0,0,0,0,0,800,0,900,900,867
Industrial,2009, MARLIN,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, MARLIN BLCO.,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, MARLIN ROS.,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, PEZ VELA,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, PEZ ESPADA,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, WAHOO,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, TOT PESC EVIS (1),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, SARDINA,115,120,113,119,114,121,106,92,120,114,121,130,115
Industrial,2009, ATUN,0,0,0,0,0,0,0,0,0,400,0,0,400
Industrial,2009, BALLYHOO,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, TOT PELAGICOS (2),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, CAZON,608,547,651,644,588,731,754,821,736,455,751,748,669
Industrial,2009, POSTA,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, MACO,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, TREACHER,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, TOTAL TIBURON (3),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, A. PESCADOS (1+2+3),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, CAMARON BLCO.,7869,8588,8561,8184,6696,7046,7654,6915,8098,8520,9044,8626,7984
Industrial,2009, CAMARON CAFE,6593,8500,7520,6645,0,0,2356,6975,8641,7019,9708,0,7106
Industrial,2009, CAMARON ROSADO,3708,3297,3394,3024,3022,3134,3268,3183,3087,3115,3327,3518,3256
Industrial,2009, CAMARON FIDEL,2186,2716,2671,2545,1817,1732,1802,1683,1624,1815,2107,2316,2085
Industrial,2009, CAMARON CAMELLO,1195,500,1400,1245,2535,667,1300,1137,946,1144,0,1300,1215
Industrial,2009, CAMARON REAL,1337,1200,0,1200,1648,2044,1653,0,1556,1200,1732,2500,1607
Industrial,2009, CAMARON TITI,1709,1755,1873,1792,1511,1242,1340,1329,1510,1631,1584,1607,1574
Industrial,2009, TOT CAMARON   (4),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, LANG PACIFICA (CTE),0,0,0,0,0,0,3000,3000,0,0,3000,0,3000
Industrial,2009, LANG CARIBE,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, TOT LANGOSTA  (5),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, CALAMAR,0,0,0,0,0,0,500,500,0,0,500,0,500
Industrial,2009, PULPO,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, BIVALVOS,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, CAMBUTE,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, TOT MOLUSCOS  (6)*,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, B. TOT MARISCOS (4+5+6),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, ALETA TIBURON,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, FILET,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, BUCHE,0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, CANGREJO,0,0,0,0,0,0,0,0,0,0,500,0,500
Industrial,2009, C. TOT OTROS   (7),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, D. TORTUGA     (8),0,0,0,0,0,0,0,0,0,0,0,0,0
Industrial,2009, GRAN TOTAL (õ A+B+C+D),0,0,0,0,0,0,0,0,0,0,0,0,0
Artesanal,2010,PRIMERA GDE.,1909,1976,2042,2102,1902,1743,1853,1750,1582,1613,1671,1840,1832
Artesanal,2010,PRIMERA PEQ.,1561,1605,1735,1777,1614,1506,1678,1585,1558,1538,1478,1519,1596
Artesanal,2010,CLASIFICADO,828,842,903,918,903,923,1030,909,842,833,794,761,874
Artesanal,2010,CHATARRA,284,300,312,339,341,374,424,345,325,322,316,318,333
Artesanal,2010,AGRIA COLA,755,763,737,785,797,819,817,864,808,755,798,796,791
Artesanal,2010,CABRILLA,1762,1714,2128,1792,1566,1681,1825,1775,1762,1860,1874,1551,1774
Artesanal,2010,PARGO,665,1129,858,842,973,1275,1034,1216,1019,1724,961,1132,1069
Artesanal,2010,PARGO SEDA,1964,2148,2374,2039,1596,1786,1893,2037,2007,2114,2124,2077,2013
Artesanal,2010,DORADO,732,1124,1814,1964,1857,2702,3349,3448,2681,1942,1737,1374,2060
Artesanal,2010,MARLIN,533,450,1062,845,859,1179,824,918,830,726,791,560,798
Artesanal,2010,MARLIN BLCO.,2064,2151,2618,2611,1911,1822,1939,1926,1972,1909,1988,2077,2082
Artesanal,2010,MARLIN ROS.,926,988,977,1002,896,950,991,1004,1009,899,846,807,941
Artesanal,2010,TREACHER,651,545,702,465,497,375,313,283,321,447,479,340,452
Artesanal,2010,PEZ VELA,453,339,466,467,343,415,456,558,427,550,483,411,447
Artesanal,2010,PEZ ESPADA,1631,2333,2546,2213,2501,3075,2065,2820,2288,2590,2588,2868,2460
Artesanal,2010,TOT PESC EVIS (1),,,,,,,,,,,,,
Artesanal,2010,SARDINA,350,267,150,194,238,360,450,0,250,200,100,100,222
Artesanal,2010,ATUN,2038,2133,2100,2488,2049,1798,1776,2360,2294,2232,2247,2381,2158
Artesanal,2010,BALLYHOO,,,,3600,4027,4500,3600,3600,4200,4200,4560,4200,4054
Artesanal,2010,TOT PELAGICOS (2),,,,,,,,,,,,,
Artesanal,2010,CAZON,809,966,833,775,771,810,816,820,823,808,729,773,811
Artesanal,2010,POSTA,555,564,493,494,456,479,496,436,407,419,410,404,468
Artesanal,2010,MACO,500,400,450,488,400,300,380,300,350,367,606,490,419
Artesanal,2010,TOTAL TIBURON (3),,,,,,,,,,,,,
Artesanal,2010,A. PESCADOS (1+2+3),,,,,,,,,,,,,
Artesanal,2010,CAMARON BLCO.,6189,6359,7080,7583,6806,6040,10000,4953,4786,4329,3976,4302,6034
Artesanal,2010,CAMARON CAFE,,,,,,,,,,,,,
Artesanal,2010,CAMARON ROSADO,0,0,0,5000,0,0,0,0,0,2000,0,0,583
Artesanal,2010,CAMARON FIDEL,,,,,,,,,,,,,
Artesanal,2010,CAMARON CAMELLO,,,,,,,,,,,,,
Artesanal,2010,CAMARON REAL,,,,,,,,,,,,,
Artesanal,2010,CAMARON TITI,1957,1917,2325,2042,1458,1000,700,1222,1873,2661,1980,2087,1768
Artesanal,2010,TOT CAMARON   (4),,,,,,,,,,,,,
Artesanal,2010,LANG PACIFICA (CTE),5143,6346,7709,7643,5875,6544,5800,5804,5912,6265,5508,5200,6146
Artesanal,2010,LANG CARIBE,4158,5000,0,5000,5500,5500,5333,5800,5500,5000,5500,6045,4861
Artesanal,2010,TOT LANGOSTA  (5),,,,,,,,,,,,,
Artesanal,2010,CALAMAR,0,0,0,1350,494,0,550,550,1114,1033,1117,1200,617
Artesanal,2010,PULPO,2650,2759,2806,2516,1962,1712,2007,1840,2000,2200,2242,2369,2255
Artesanal,2010,BIVALVOS,6315,7006,6005,5777,5720,6156,5087,6192,5441,5665,5561,6534,5955
Artesanal,2010,CAMBUTE,,,,,,,,,,,,,
Artesanal,2010,TOT MOLUSCOS  (6)*,,,,,,,,,,,,,
Artesanal,2010,B. TOT MARISCOS (4+5+6),,,,,,,,,,,,,
Artesanal,2010,ALETA TIBURON,15232,15460,15487,15489,14647,15035,15157,14729,14482,17005,14924,16236,15323
Artesanal,2010,FILET,0,2133,2125,1914,1822,1869,1867,1600,1617,1625,2017,2200,1732
Artesanal,2010,BUCHE,0,0,13750,0,14000,0,24000,24000,25000,0,25000,0,10479
Artesanal,2010,CANGREJO,700,700,800,733,700,700,0,0,700,817,763,888,625
Artesanal,2010,C. TOT OTROS   (7),,,,,,,,,,,,,
Artesanal,2010,D. TORTUGA     (8),,,,,,,,,,,,,
Artesanal,2010,GRAN TOTAL (õ A+B+C+D),,,,,,,,,,,,,
Industrial,2010,PRIMERA GDE.,2000,1935,2000,1896,2074,,2218,1600,,1500,,,1903
Industrial,2010,PRIMERA PEQ.,1506,1728,1741,1711,1491,1703,1360,1452,1621,1551,1534,1543,1578
Industrial,2010,CLASIFICADO,1046,1008,1040,1008,1120,1054,1048,1148,996,1042,1216,1015,1062
Industrial,2010,CHATARRA,424,480,525,531,458,480,482,533,476,463,458,463,481
Industrial,2010,AGRIA COLA,757,830,859,822,841,757,811,897,1067,775,1000,,856
Industrial,2010,CABRILLA,1913,1888,1859,1816,1578,1720,1827,1931,1910,1980,1889,1647,1830
Industrial,2010,PARGO,,,,,,,,,,,,,
Industrial,2010,PARGO SEDA,,,,,,500,,,,,,,
Industrial,2010,DORADO,900,731,,,,,,,,,,,815
Industrial,2010,MARLIN,,,,,,,,,,,,,
Industrial,2010,MARLIN BLCO.,,,,,,,,,,,,,
Industrial,2010,MARLIN ROS.,,,,,,,,,,,,,
Industrial,2010,TREACHER,,,,,,,,,,,,,
Industrial,2010,PEZ VELA,,,,,,,,,,,,,
Industrial,2010,PEZ ESPADA,,,,,,,,,,,,,
Industrial,2010,TOT PESC EVIS (1),,,,,,,,,,,,,
Industrial,2010,SARDINA,119,138,113,113,117,119,110,108,109,109,109,94,113
Industrial,2010,ATUN,,,,,,,,,,,,,
Industrial,2010,BALLYHOO,,,,,,,,,,,,,
Industrial,2010,TOT PELAGICOS (2),,,,,,,,,,,,,
Industrial,2010,CAZON,714,690,700,707,705,703,778,861,733,747,628,800,731
Industrial,2010,POSTA,,,,,,,,,,,,,
Industrial,2010,MACO,,,,,,,,,,,,,
Industrial,2010,TOTAL TIBURON (3),,,,,,,,,,,,,
Industrial,2010,A. PESCADOS (1+2+3),,,,,,,,,,,,,
Industrial,2010,CAMARON BLCO.,9102,10262,10934,10251,9164,8319,9101,8719,8097,7717,7908,7873,8954
Industrial,2010,CAMARON CAFE,5565,8635,10501,9304,8755,5258,6264,7500,6118,5668,7490,6208,7272
Industrial,2010,CAMARON ROSADO,3868,4155,4832,4159,3339,3541,3508,3519,3067,3023,2908,3356,3606
Industrial,2010,CAMARON FIDEL,2400,2593,2920,2465,2134,2318,2758,2972,2520,1913,2596,2750,2528
Industrial,2010,CAMARON CAMELLO,1254,910,828,1156,699,1279,1400,848,1405,643,500,1400,1027
Industrial,2010,CAMARON REAL,0,0,2500,2500,2500,0,0,2500,0,2500,2737,4321,1630
Industrial,2010,CAMARON TITI,1959,1561,1490,1744,1801,1454,1783,1770,1640,1527,1579,1528,1653
Industrial,2010,TOT CAMARON   (4),,,,,,,,,,,,,
Industrial,2010,LANG PACIFICA (CTE),,,,,,,,,,,,,
Industrial,2010,LANG CARIBE,,,,,,,,,,,,,
Industrial,2010,TOT LANGOSTA  (5),,,,,,,,,,,,,
Industrial,2010,CALAMAR,,,,,,,,800,800,,,,800
Industrial,2010,PULPO,,,,,,,,,,,,,
Industrial,2010,BIVALVOS,,,,,,,,,,,,,
Industrial,2010,CAMBUTE,,,,,,,,5000,,,,,5000
Industrial,2010,TOT MOLUSCOS  (6)*,,,,,,,,,,,,,
Industrial,2010,B. TOT MARISCOS (4+5+6),,,,,,,,,,,,,
Industrial,2010,ALETA TIBURON,,,,,,,,,,,,,
Industrial,2010,FILET,,,,,,,,,,,,,
Industrial,2010,BUCHE,,,,,,,,,,,,,
Industrial,2010,CANGREJO,,,,,,,,500,,,,,500
Industrial,2010,C. TOT OTROS   (7),,,,,,,,,,,,,
Industrial,2010,D. TORTUGA     (8),,,,,,,,,,,,,
Artesanal,2011,PRIMERA GDE.,2046,2295,2393,2386,2106,2227,2039,1723,1706,2100,1968,2058,2067
Artesanal,2011,PRIMERA PEQ.,1506,1637,1773,1905,1896,1731,1868,1716,1787,2039,1800,1743,1774
Artesanal,2011,CLASIFICADO,781,816,838,871,914,1083,1076,895,870,1073,896,822,876
Artesanal,2011,CHATARRA,349,328,331,386,358,407,397,334,331,423,343,323,352
Artesanal,2011,AGRIA COLA,801,816,830,831,844,924,933,830,828,974,861,829,845
Artesanal,2011,CABRILLA,1564,1655,1907,1696,1913,1921,2102,2309,2142,2121,2347,2096,1969
Artesanal,2011,PARGO,1245,1264,1314,1485,1296,1191,1405,945,1117,1388,1360,1615,1266
Artesanal,2011,PARGO SEDA,2221,2285,2392,2405,2077,1464,1693,1916,1947,2036,2088,2225,2011
Artesanal,2011,DORADO,1731,1750,2194,2175,2310,2629,3016,2979,2360,2091,1603,1815,2037
Artesanal,2011,MARLIN,854,1098,928,1089,972,896,950,977,850,957,750,739,930
Artesanal,2011,MARLIN BLCO.,2148,2164,2359,2568,2328,1917,2108,2310,2321,2492,2467,2565,2308
Artesanal,2011,MARLIN ROS.,933,1059,1067,1131,1104,1100,1111,1222,1258,1320,1327,1299,1182
Artesanal,2011,PEZ VELA,419,389,410,492,501,590,603,472,497,422,402,364,460
Artesanal,2011,PEZ ESPADA,2828,2623,2694,2663,2530,2659,2413,2163,2299,2198,2645,3014,2493
Artesanal,2011,WAHOO,1458,1475,1504,1465,1542,1200,1000,1038,1217,1640,1706,820,1414
Artesanal,2011,TOT PESC EVIS (1),,,,,,,,,,,,,
Artesanal,2011,SARDINA,125,,142,114,106,140,186,136,100,144,113,164,127
Artesanal,2011,ATUN,2557,2012,2270,2180,2250,2120,1920,2159,2007,2322,1663,1542,2096
Artesanal,2011,BALLYHOO,4133,3525,3763,3150,4271,4783,5000,5625,5625,5625,3658,3925,4064
Artesanal,2011,TOT PELAGICOS (2),,,,,,,,,,,,,
Artesanal,2011,CAZON,828,849,820,827,878,908,838,723,742,744,823,851,819
Artesanal,2011,POSTA,537,463,484,462,451,473,449,381,410,411,434,482,447
Artesanal,2011,MACO,438,,480,500,380,319,375,375,414,400,464,450,427
Artesanal,2011,TREACHER,549,410,421,437,390,343,305,310,292,265,386,399,367
Artesanal,2011,TOTAL TIBURON (3),,,,,,,,,,,,,
Artesanal,2011,A. PESCADOS (1+2+3),,,,,,,,,,,,,
Artesanal,2011,CAMARON BLCO.,4904,5047,5339,6012,6300,8808,7962,5878,5491,9385,4810,4569,5253
Artesanal,2011,CAMARON CAFE,1961,2340,1608,2114,1814,750,2500,2913,2123,1421,2167,2430,2173
Artesanal,2011,CAMARON ROSADO,,,,,,,,,,,,,
Artesanal,2011,CAMARON FIDEL,,,,,,,,,,,,,
Artesanal,2011,CAMARON CAMELLO,,,,,,,,,,,,,
Artesanal,2011,CAMARON REAL,,,,,,,,,,,,,
Artesanal,2011,CAMARON TITI,,,,,,,,,,,,,
Artesanal,2011,TOT CAMARON   (4),,,,,,,,,,,,,
Artesanal,2011,LANG PACIFICA (CTE),6074,6306,5419,6343,7117,7654,6425,6503,7037,7111,8481,6473,6656
Artesanal,2011,LANG CARIBE,5341,5773,6000,6000,,,4766,4679,5489,4400,6110,5825,5103
Artesanal,2011,TOT LANGOSTA  (5),,,,,,,,,,,,,
Artesanal,2011,CALAMAR,1267,,,,2000,1300,1440,1188,,,,,1361
Artesanal,2011,PULPO,2906,2678,2273,1752,1436,1307,1427,1547,1650,1806,2093,2457,1956
Artesanal,2011,BIVALVOS,5633,5711,6084,7163,6692,6692,6093,6832,7522,7690,8377,8366,6885
Artesanal,2011,CAMBUTE,,,,,,,,3000,,,,,3000
Artesanal,2011,TOT MOLUSCOS  (6)*,,,,,,,,,,,,,
Artesanal,2011,B. TOT MARISCOS (4+5+6),,,,,,,,,,,,,
Artesanal,2011,ALETA TIBURON,16282,15815,16610,19253,18326,19360,20846,20046,19865,15951,13499,14627,17718
Artesanal,2011,FILET,1886,1850,1900,2060,2333,,,1980,2100,,2000,2000,2026
Artesanal,2011,BUCHE,28404,,,27000,26500,26750,26500,24000,30250,,28500,24500,26628
Artesanal,2011,CANGREJO,675,591,996,1074,644,,1500,1118,764,1500,700,767,865
Artesanal,2011,C. TOT OTROS   (7),,,,,,,,,,,,,
Artesanal,2011,D. TORTUGA     (8),,,,,,,,,,,,,
Artesanal,2011,GRAN TOTAL (õ A+B+C+D),,,,,,,,,,,,,
Industrial,2011,PRIMERA GDE.,,,2400,1565,1863,1898,2500,1538,1199,2158,1505,1311,1794
Industrial,2011,PRIMERA PEQ.,1414,1480,1873,1020,924,1838,1419,1661,1309,1481,1487,1427,1444
Industrial,2011,CLASIFICADO,1132,924,1054,1292,1107,1149,1142,1056,1072,1058,1051,1495,1128
Industrial,2011,CHATARRA,465,448,489,498,511,531,533,518,531,561,507,510,508
Industrial,2011,AGRIA COLA,,,,,,,,1400,,,,,1400
Industrial,2011,CABRILLA,1510,2069,2260,498,2006,1956,1896,1988,2141,2256,1951,2365,1908
Industrial,2011,PARGO,,,,,,,,,,,,,
Industrial,2011,PARGO SEDA,,,,,,,,,,,,,
Industrial,2011,DORADO,,,,,,,,,,,,,
Industrial,2011,MARLIN,,,,,,,,,,,,,
Industrial,2011,MARLIN BLCO.,,,,,,,,,,,,,
Industrial,2011,MARLIN ROS.,,,,,,,,,,,,,
Industrial,2011,PEZ VELA,,,,,,,,,,,,,
Industrial,2011,PEZ ESPADA,,,,,,,,,,,,,
Industrial,2011,WAHOO,,,,,,,,,,,,,
Industrial,2011,TOT PESC EVIS (1),,,,,,,,,,,,,
Industrial,2011,SARDINA,115,104,116,120,119,126,104,100,181,114,135,111,120
Industrial,2011,ATUN,,,,,,,,,,,,,
Industrial,2011,BALLYHOO,,,,,,,,,,,,,
Industrial,2011,TOT PELAGICOS (2),,,,,,,,,,,,,
Industrial,2011,CAZON,622,766,765,700,750,794,765,800,,550,737,772,729
Industrial,2011,POSTA,,,,,,,,,,,,,
Industrial,2011,MACO,,,,,,,,,,,,,
Industrial,2011,TREACHER,,,,,,,,,,,,,
Industrial,2011,TOTAL TIBURON (3),,,,,,,,,,,,,
Industrial,2011,A. PESCADOS (1+2+3),,,,,,,,,,,,,
Industrial,2011,CAMARON BLCO.,7519,7121,7240,7676,8311,8511,9589,9452,9510,9438,9778,8631,8565
Industrial,2011,CAMARON CAFE,5483,,,,5972,8624,,9551,9000,7167,6778,,7511
Industrial,2011,CAMARON ROSADO,3799,3750,4028,3880,3992,3861,4011,3945,4006,4114,3940,4370,3975
Industrial,2011,CAMARON FIDEL,2894,2506,2758,2402,2136,1885,1968,2226,2152,2272,2529,2597,2360
Industrial,2011,CAMARON CAMELLO,,,1496,,2501,1228,1297,,1487,1997,1601,,1658
Industrial,2011,CAMARON REAL,3508,3197,2501,3069,3058,3987,3578,3007,3327,2617,3492,3721,3255
Industrial,2011,CAMARON TITI,1820,1756,1922,2034,1906,2120,1893,1663,1702,1725,1592,1613,1812
Industrial,2011,TOT CAMARON   (4),,,,,,,,,,,,,
Industrial,2011,LANG PACIFICA (CTE),4417,,,,,,,,,,,,4417
Industrial,2011,LANG CARIBE,,,,,,,,,,,,,
Industrial,2011,TOT LANGOSTA  (5),,,,,,,,,,,,,
Industrial,2011,CALAMAR,700,,,,,1300,,,,,,1300,1100
Artesanal,2012,PRIMERA GDE.,2256,2370,2461,2308,1928,2076,2211,1826,2171,1763,1835,2235,2113
Artesanal,2012,PRIMERA PEQ.,1834,1740,1845,1879,1753,1862,2066,1765,1912,1740,1772,1800,1821
Artesanal,2012,CLASIFICADO,813,809,888,896,896,1127,1137,924,1069,847,915,867,896
Artesanal,2012,CHATARRA,343,363,367,386,370,481,465,338,438,324,335,316,364
Artesanal,2012,AGRIA COLA,857,867,870,858,866,935,926,821,822,817,806,783,845
Artesanal,2012,CABRILLA,2179,1729,2074,1767,1698,1903,2109,2105,2154,2145,2263,2290,1955
Artesanal,2012,PARGO,1542,1261,1525,1224,1366,1077,1384,1454,1349,1121,1041,1141,1324
Artesanal,2012,PARGO SEDA,2396,2306,2290,2125,1768,1650,1723,1734,1877,1918,2106,2089,1872
Artesanal,2012,DORADO,1794,2113,2363,2182,2311,2291,2831,2235,1415,1001,1071,986,1537
Artesanal,2012,MARLIN,1067,1211,1110,1224,1369,1145,1100,1085,833,1184,725,950,1123
Artesanal,2012,MARLIN BLCO.,2530,2700,2892,3011,2314,2009,2012,1681,1805,1981,2032,2280,2258
Artesanal,2012,MARLIN ROS.,1305,1325,1420,1428,1148,997,941,920,959,1011,1088,1039,1138
Artesanal,2012,PEZ VELA,343,414,554,492,422,416,454,350,334,343,471,373,409
Artesanal,2012,PEZ ESPADA,3084,2967,2960,2855,2567,2524,2226,1969,1776,1719,2223,2425,2326
Artesanal,2012,WAHOO,1418,1438,1322,1320,1206,1330,1100,1117,1294,1435,1433,1422,1344
Artesanal,2012,TOT PESC EVIS (1),,,,,,,,,,,,,
Artesanal,2012,SARDINA,203,198,154,104,100,100,140,190,171,168,125,167,164
Artesanal,2012,ATUN,2459,2343,2904,2988,2727,2442,2208,2196,2785,2670,2620,2248,2537
Artesanal,2012,BALLYHOO,4941,1757,1586,5226,5557,5058,4012,3896,4738,5500,4820,4283,4303
Artesanal,2012,TOT PELAGICOS (2),,,,,,,,,,,,,
Artesanal,2012,CAZON,889,893,969,964,1044,1016,992,929,959,994,1076,1014,974
Artesanal,2012,POSTA,523,567,593,556,538,484,456,460,478,503,545,502,516
Artesanal,2012,MACO,483,517,469,450,486,556,,300,433,425,433,500,483
Artesanal,2012,TREACHER,438,509,472,477,423,411,341,277,308,304,430,363,386
Artesanal,2012,TOTAL TIBURON (3),,,,,,,,,,,,,
Artesanal,2012,A. PESCADOS (1+2+3),,,,,,,,,,,,,
Artesanal,2012,CAMARON BLCO.,5124,5288,5669,6445,6400,7108,7875,5748,6550,5808,5863,6220,5788
Artesanal,2012,CAMARON CAFE,,,,,,,,,,,,,
Artesanal,2012,CAMARON ROSADO,,,,3000,3000,,,,,,,,3000
Artesanal,2012,CAMARON FIDEL,,,,,,,,,,,,,
Artesanal,2012,CAMARON CAMELLO,,,,,,,,,,,,,
Artesanal,2012,CAMARON REAL,,,,,,,,,,,,,
Artesanal,2012,CAMARON TITI,2100,2077,2148,1904,1786,2000,2300,1749,1875,1929,1952,1817,1924
Artesanal,2012,TOT CAMARON   (4),,,,,,,,,,,,,
Artesanal,2012,LANG PACIFICA (CTE),7109,6734,6331,6656,7638,7554,6904,6710,6134,5710,5663,5507,6538
Artesanal,2012,LANG CARIBE,5786,5222,,6222,6000,,,6000,,6000,,6500,5640
Artesanal,2012,TOT LANGOSTA  (5),,,,,,,,,,,,,
Artesanal,2012,CALAMAR,,,800,,,2500,2500,,,,,,1933
Artesanal,2012,PULPO,2813,2755,2717,2682,1859,1821,1843,1733,2331,1943,2333,2116,2246
Artesanal,2012,BIVALVOS,7398,9515,9278,6350,7662,6509,6349,7196,5337,2351,400,3200,6667
Artesanal,2012,CAMBUTE,,,,,,,,,6000,,,,6000
Artesanal,2012,TOT MOLUSCOS  (6)*,,,,,,,,,,,,,
Artesanal,2012,B. TOT MARISCOS (4+5+6),,,,,,,,,,,,,
Artesanal,2012,ALETA TIBURON,12309,14921,13647,13208,14036,14780,11217,9656,9478,9890,9470,10597,12138
Artesanal,2012,FILET,,2500,2375,2000,2050,4500,,2094,2000,3000,2200,,2248
Artesanal,2012,BUCHE,31000,,28000,,,14750,,,,44400,,,26580
Artesanal,2012,CANGREJO,875,567,494,531,550,1200,1133,614,700,683,700,733,629
Artesanal,2012,C. TOT OTROS   (7),,,,,,,,,,,,,
Artesanal,2012,D. TORTUGA     (8),,,,,,,,,,,,,
Artesanal,2012,GRAN TOTAL (õ A+B+C+D),,,,,,,,,,,,,
Industrial,2012,PRIMERA GDE.,,,,,,2000,,1747,2350,2000,2000,2400,2083
Industrial,2012,PRIMERA PEQ.,1659,966,1773,1801,1589,1806,1850,1609,1630,1755,1834,1928,1683
Industrial,2012,CLASIFICADO,1395,1223,1235,1161,1398,1128,1116,1051,1044,1054,1072,1111,1166
Industrial,2012,CHATARRA,511,494,509,521,513,540,561,526,528,522,514,491,519
Industrial,2012,AGRIA COLA,550,1000,700,,,,,1000,1026,,700,,829
Industrial,2012,CABRILLA,2181,2146,257,2180,2447,2134,2103,3373,2139,1980,2583,2865,2199
Industrial,2012,PARGO,,,,,,,,,,,,,
Industrial,2012,PARGO SEDA,,,2000,,,,,,,,,,2000
Industrial,2012,DORADO,800,,,,450,,,786,,,,,679
Industrial,2012,MARLIN,,,,,,,,,,,,,
Industrial,2012,MARLIN BLCO.,,,,,,,,,,,,,
Industrial,2012,MARLIN ROS.,,,,,,,,,,,,,
Industrial,2012,PEZ VELA,,,,,,,,,,,,,
Industrial,2012,PEZ ESPADA,,,,,,,,,,,,,
Industrial,2012,WAHOO,,,,,,,,,,,,,
Industrial,2012,TOT PESC EVIS (1),,,,,,,,,,,,,
Industrial,2012,SARDINA,120,108,134,120,134,122,114,200,,123,105,122,128
Industrial,2012,ATUN,,,,,350,400,,,,,,350,367
Industrial,2012,BALLYHOO,,,,,,,,,,,,,
Industrial,2012,TOT PELAGICOS (2),,,,,,,,,,,,,
Industrial,2012,CAZON,687,695,708,779,700,844,814,1627,900,,,,862
Industrial,2012,POSTA,,,,,,,,,,,,,
Industrial,2012,MACO,,,,,,,,,,,,,
Industrial,2012,TREACHER,,,,,,,,,,,,,
Industrial,2012,TOTAL TIBURON (3),,,,,,,,,,,,,
Industrial,2012,A. PESCADOS (1+2+3),,,,,,,,,,,,,
Industrial,2012,CAMARON BLCO.,9303,9376,9065,9083,9501,10347,10198,10324,9548,10225,10124,9688,9732
Industrial,2012,CAMARON CAFE,,,,8000,,,7637,,,5191,10582,9500,8182
Industrial,2012,CAMARON ROSADO,4217,3753,4110,7678,3714,4090,3875,4028,4016,4114,4332,4352,4357
Industrial,2012,CAMARON FIDEL,2846,2677,2895,1034,2365,2731,3875,2337,2383,2953,3124,3471,2724
Industrial,2012,CAMARON CAMELLO,2200,,,,,1825,,,,,,,2012
Industrial,2012,CAMARON REAL,3325,3307,3698,144,3490,3535,3012,2634,2766,2589,2683,2660,2820
Industrial,2012,CAMARON TITI,1796,1664,1551,955,1710,1879,2093,1831,1685,2117,1747,1718,1729
Industrial,2012,TOT CAMARON   (4),,,,,,,,,,,,,
Industrial,2012,LANG PACIFICA (GTE),,,,,940,854,940,1699,1238,800,800,800,1009
Industrial,2012,LANG CARIBE,,,,,,,,,,,,,
Industrial,2012,TOT LANGOSTA  (5),,,,,,,,,,,,,
Industrial,2012,CALAMAR,,,,,,,,,,,,,
Industrial,2012,PULPO,,,,,,,,,,,,,
